,Slack,SD,File,Machines,Accepted Load,Rejected Load,Available Resource
518,0.1,0.048,S9,50,3317695,6706028,8384300
519,0.1,0.048,S10,50,2426168,7597555,5997000
520,0.1,0.048,S1,90,5482029,4541694,10023723
521,0.1,0.048,S2,90,5515645,4508078,10023723
522,0.1,0.048,S3,90,3625712,6398011,10023723
523,0.1,0.048,S4,90,4245016,5778707,10023723
524,0.1,0.048,S5,90,4273338,5750385,10023723
525,0.1,0.048,S6,90,5156108,4867615,10023723
526,0.1,0.048,S7,90,3930588,6093135,10023723
527,0.1,0.048,S8,90,4090663,5933060,10023723
528,0.1,0.048,S9,90,4214202,5809521,10023723
529,0.1,0.048,S10,90,3756264,6267459,10023723
530,0.1,0.048,S1,130,7053123,2970600,10023723
531,0.1,0.048,S2,130,6063944,3959779,10023723
532,0.1,0.048,S3,130,6141951,3881772,10023723
533,0.1,0.048,S4,130,5523270,4500453,10023723
534,0.1,0.048,S5,130,6941961,3081762,10023723
535,0.1,0.048,S6,130,5111249,4912474,10023723
536,0.1,0.048,S7,130,6533608,3490115,10023723
537,0.1,0.048,S8,130,5747028,4276695,10023723
538,0.1,0.048,S9,130,6937128,3086595,10023723
539,0.1,0.048,S10,130,5864014,4159709,10023723
540,0.1,0.048,S1,170,7715222,2308501,10023723
541,0.1,0.048,S2,170,6157775,3865948,10023723
542,0.1,0.048,S3,170,6372839,3650884,10023723
543,0.1,0.048,S4,170,6127839,3895884,10023723
544,0.1,0.048,S5,170,5757434,4266289,10023723
545,0.1,0.048,S6,170,7631317,2392406,10023723
546,0.1,0.048,S7,170,7490245,2533478,10023723
547,0.1,0.048,S8,170,5897549,4126174,10023723
548,0.1,0.048,S9,170,7585507,2438216,10023723
549,0.1,0.048,S10,170,6187573,3836150,10023723
550,0.2,0.1,S1,10,1134659,8889064,1844870
551,0.2,0.1,S2,10,1016782,9006941,1768850
552,0.2,0.1,S3,10,964328,9059395,1751510
553,0.2,0.1,S4,10,1037164,8986559,1717730
554,0.2,0.1,S5,10,796253,9227470,1538350
555,0.2,0.1,S6,10,1044065,8979658,1771660
556,0.2,0.1,S7,10,982466,9041257,1757590
557,0.2,0.1,S8,10,747045,9276678,1558070
558,0.2,0.1,S9,10,786706,9237017,1538660
559,0.2,0.1,S10,10,982995,9040728,1777490
560,0.2,0.1,S1,50,3125794,6897929,7919800
561,0.2,0.1,S2,50,3009761,7013962,8974050
562,0.2,0.1,S3,50,3351697,6672026,8795150
563,0.2,0.1,S4,50,2916586,7107137,8668500
564,0.2,0.1,S5,50,3491924,6531799,8829300
565,0.2,0.1,S6,50,3261888,6761835,7756700
566,0.2,0.1,S7,50,3031565,6992158,6904150
567,0.2,0.1,S8,50,2717021,7306702,8248150
568,0.2,0.1,S9,50,3182402,6841321,7648650
569,0.2,0.1,S10,50,2603526,7420197,6991300
570,0.2,0.1,S1,90,5053005,4970718,10023723
571,0.2,0.1,S2,90,4173428,5850295,10023723
572,0.2,0.1,S3,90,5266380,4757343,10023723
573,0.2,0.1,S4,90,4391418,5632305,10023723
574,0.2,0.1,S5,90,5103011,4920712,10023723
575,0.2,0.1,S6,90,4169108,5854615,10023723
576,0.2,0.1,S7,90,4059159,5964564,10023723
577,0.2,0.1,S8,90,4319801,5703922,10023723
578,0.2,0.1,S9,90,5269321,4754402,10023723
579,0.2,0.1,S10,90,4975053,5048670,10023723
580,0.2,0.1,S1,130,5327621,4696102,10023723
581,0.2,0.1,S2,130,5493375,4530348,10023723
582,0.2,0.1,S3,130,6811991,3211732,10023723
583,0.2,0.1,S4,130,5807567,4216156,10023723
584,0.2,0.1,S5,130,6562421,3461302,10023723
585,0.2,0.1,S6,130,5304725,4718998,10023723
586,0.2,0.1,S7,130,5626065,4397658,10023723
587,0.2,0.1,S8,130,5000144,5023579,10023723
588,0.2,0.1,S9,130,4986833,5036890,10023723
589,0.2,0.1,S10,130,6781699,3242024,10023723
590,0.2,0.1,S1,170,5712132,4311591,10023723
591,0.2,0.1,S2,170,7427549,2596174,10023723
592,0.2,0.1,S3,170,7196159,2827564,10023723
593,0.2,0.1,S4,170,5234806,4788917,10023723
594,0.2,0.1,S5,170,5300217,4723506,10023723
595,0.2,0.1,S6,170,5354210,4669513,10023723
596,0.2,0.1,S7,170,7244578,2779145,10023723
597,0.2,0.1,S8,170,6981582,3042141,10023723
598,0.2,0.1,S9,170,7357049,2666674,10023723
599,0.2,0.1,S10,170,7059375,2964348,10023723
600,0.2,0.08,S1,10,776014,9247709,1553650
601,0.2,0.08,S2,10,1087882,8935841,1768360
602,0.2,0.08,S3,10,1125304,8898419,1795760
603,0.2,0.08,S4,10,1055649,8968074,1837830
604,0.2,0.08,S5,10,1074946,8948777,1814250
605,0.2,0.08,S6,10,1034021,8989702,1697680
606,0.2,0.08,S7,10,961323,9062400,1740000
607,0.2,0.08,S8,10,1068321,8955402,1804430
608,0.2,0.08,S9,10,971157,9052566,1587960
609,0.2,0.08,S10,10,1075805,8947918,1700370
610,0.2,0.08,S1,50,2929280,7094443,9163050
611,0.2,0.08,S2,50,3021717,7002006,8911850
612,0.2,0.08,S3,50,2566281,7457442,7052550
613,0.2,0.08,S4,50,2245408,7778315,6124950
614,0.2,0.08,S5,50,2691925,7331798,8993250
615,0.2,0.08,S6,50,3161025,6862698,8521550
616,0.2,0.08,S7,50,3552563,6471160,8475950
617,0.2,0.08,S8,50,3482835,6540888,6680100
618,0.2,0.08,S9,50,3239794,6783929,7978150
619,0.2,0.08,S10,50,3487031,6536692,7819750
620,0.2,0.08,S1,90,5071871,4951852,10023723
621,0.2,0.08,S2,90,3746889,6276834,10023723
622,0.2,0.08,S3,90,4465725,5557998,10023723
623,0.2,0.08,S4,90,4225410,5798313,10023723
624,0.2,0.08,S5,90,4036153,5987570,10023723
625,0.2,0.08,S6,90,4148843,5874880,10023723
626,0.2,0.08,S7,90,5457529,4566194,10023723
627,0.2,0.08,S8,90,4706989,5316734,10023723
628,0.2,0.08,S9,90,4256448,5767275,10023723
629,0.2,0.08,S10,90,3897138,6126585,10023723
630,0.2,0.08,S1,130,6685297,3338426,10023723
631,0.2,0.08,S2,130,5562782,4460941,10023723
632,0.2,0.08,S3,130,4235659,5788064,10023723
633,0.2,0.08,S4,130,5592051,4431672,10023723
634,0.2,0.08,S5,130,5281733,4741990,10023723
635,0.2,0.08,S6,130,5604877,4418846,10023723
636,0.2,0.08,S7,130,4820497,5203226,10023723
637,0.2,0.08,S8,130,6658891,3364832,10023723
638,0.2,0.08,S9,130,5716393,4307330,10023723
639,0.2,0.08,S10,130,5375072,4648651,10023723
640,0.2,0.08,S1,170,7219028,2804695,10023723
641,0.2,0.08,S2,170,5603788,4419935,10023723
642,0.2,0.08,S3,170,7500552,2523171,10023723
643,0.2,0.08,S4,170,7185514,2838209,10023723
644,0.2,0.08,S5,170,6681160,3342563,10023723
645,0.2,0.08,S6,170,5569685,4454038,10023723
646,0.2,0.08,S7,170,6124864,3898859,10023723
647,0.2,0.08,S8,170,7348406,2675317,10023723
648,0.2,0.08,S9,170,7147417,2876306,10023723
649,0.2,0.08,S10,170,5735343,4288380,10023723
650,0.2,0.067,S1,10,908952,9114771,1524130
651,0.2,0.067,S2,10,1164576,8859147,1794440
652,0.2,0.067,S3,10,1178692,8845031,1734970
653,0.2,0.067,S4,10,1113501,8910222,1737950
654,0.2,0.067,S5,10,808253,9215470,1793100
655,0.2,0.067,S6,10,1069508,8954215,1804330
656,0.2,0.067,S7,10,769742,9253981,1466740
657,0.2,0.067,S8,10,800838,9222885,1490210
658,0.2,0.067,S9,10,807344,9216379,1550540
659,0.2,0.067,S10,10,855202,9168521,1628930
660,0.2,0.067,S1,50,2592111,7431612,8644500
661,0.2,0.067,S2,50,2517050,7506673,8908850
662,0.2,0.067,S3,50,2476635,7547088,8592850
663,0.2,0.067,S4,50,2762510,7261213,8691850
664,0.2,0.067,S5,50,2777458,7246265,8943650
665,0.2,0.067,S6,50,3047411,6976312,6673400
666,0.2,0.067,S7,50,2708657,7315066,6702550
667,0.2,0.067,S8,50,2542564,7481159,6415200
668,0.2,0.067,S9,50,3126116,6897607,7123000
669,0.2,0.067,S10,50,3305593,6718130,7958450
670,0.2,0.067,S1,90,4423168,5600555,10023723
671,0.2,0.067,S2,90,4875151,5148572,10023723
672,0.2,0.067,S3,90,4287778,5735945,10023723
673,0.2,0.067,S4,90,5186047,4837676,10023723
674,0.2,0.067,S5,90,5160131,4863592,10023723
675,0.2,0.067,S6,90,4314974,5708749,10023723
676,0.2,0.067,S7,90,3452529,6571194,10023723
677,0.2,0.067,S8,90,4226832,5796891,10023723
678,0.2,0.067,S9,90,4362089,5661634,10023723
679,0.2,0.067,S10,90,5257196,4766527,10023723
680,0.2,0.067,S1,130,6722392,3301331,10023723
681,0.2,0.067,S2,130,6556850,3466873,10023723
682,0.2,0.067,S3,130,4979596,5044127,10023723
683,0.2,0.067,S4,130,6551077,3472646,10023723
684,0.2,0.067,S5,130,4616151,5407572,10023723
685,0.2,0.067,S6,130,5019411,5004312,10023723
686,0.2,0.067,S7,130,5556893,4466830,10023723
687,0.2,0.067,S8,130,5583175,4440548,10023723
688,0.2,0.067,S9,130,6700114,3323609,10023723
689,0.2,0.067,S10,130,6773475,3250248,10023723
690,0.2,0.067,S1,170,7356177,2667546,10023723
691,0.2,0.067,S2,170,5105529,4918194,10023723
692,0.2,0.067,S3,170,7251478,2772245,10023723
693,0.2,0.067,S4,170,6698884,3324839,10023723
694,0.2,0.067,S5,170,5395896,4627827,10023723
695,0.2,0.067,S6,170,7443638,2580085,10023723
696,0.2,0.067,S7,170,6801155,3222568,10023723
697,0.2,0.067,S8,170,5359771,4663952,10023723
698,0.2,0.067,S9,170,7067096,2956627,10023723
699,0.2,0.067,S10,170,7162713,2861010,10023723
700,0.2,0.069,S1,10,1182185,8841538,1737250
701,0.2,0.069,S2,10,1044662,8979061,1775010
702,0.2,0.069,S3,10,876949,9146774,1517740
703,0.2,0.069,S4,10,691446,9332277,1285370
704,0.2,0.069,S5,10,825053,9198670,1671820
705,0.2,0.069,S6,10,1091878,8931845,1834720
706,0.2,0.069,S7,10,1037331,8986392,1783580
707,0.2,0.069,S8,10,1049489,8974234,1677960
708,0.2,0.069,S9,10,903735,9119988,1822400
709,0.2,0.069,S10,10,1086009,8937714,1768790
710,0.2,0.069,S1,50,2988035,7035688,8783300
711,0.2,0.069,S2,50,2689013,7334710,6518500
712,0.2,0.069,S3,50,3073997,6949726,6890850
713,0.2,0.069,S4,50,2689730,7333993,8749800
714,0.2,0.069,S5,50,2647212,7376511,5896200
715,0.2,0.069,S6,50,2728167,7295556,9075250
716,0.2,0.069,S7,50,3085130,6938593,6905100
717,0.2,0.069,S8,50,3060673,6963050,8450200
718,0.2,0.069,S9,50,3030286,6993437,7777950
719,0.2,0.069,S10,50,2469242,7554481,8970650
720,0.2,0.069,S1,90,3504363,6519360,10023723
721,0.2,0.069,S2,90,4599533,5424190,10023723
722,0.2,0.069,S3,90,3861929,6161794,10023723
723,0.2,0.069,S4,90,4792139,5231584,10023723
724,0.2,0.069,S5,90,5358737,4664986,10023723
725,0.2,0.069,S6,90,4216092,5807631,10023723
726,0.2,0.069,S7,90,4590826,5432897,10023723
727,0.2,0.069,S8,90,3469097,6554626,10023723
728,0.2,0.069,S9,90,4280037,5743686,10023723
729,0.2,0.069,S10,90,5171489,4852234,10023723
730,0.2,0.069,S1,130,5175226,4848497,10023723
731,0.2,0.069,S2,130,5642520,4381203,10023723
732,0.2,0.069,S3,130,6161572,3862151,10023723
733,0.2,0.069,S4,130,4839216,5184507,10023723
734,0.2,0.069,S5,130,5363748,4659975,10023723
735,0.2,0.069,S6,130,6451328,3572395,10023723
736,0.2,0.069,S7,130,5601614,4422109,10023723
737,0.2,0.069,S8,130,5282342,4741381,10023723
738,0.2,0.069,S9,130,6916140,3107583,10023723
739,0.2,0.069,S10,130,6563799,3459924,10023723
740,0.2,0.069,S1,170,5513618,4510105,10023723
741,0.2,0.069,S2,170,7086826,2936897,10023723
742,0.2,0.069,S3,170,5694992,4328731,10023723
743,0.2,0.069,S4,170,6051799,3971924,10023723
744,0.2,0.069,S5,170,6710330,3313393,10023723
745,0.2,0.069,S6,170,6869114,3154609,10023723
746,0.2,0.069,S7,170,7070884,2952839,10023723
747,0.2,0.069,S8,170,5317948,4705775,10023723
748,0.2,0.069,S9,170,7241110,2782613,10023723
749,0.2,0.069,S10,170,5661177,4362546,10023723
750,0.2,0.071,S1,10,804210,9219513,1485750
751,0.2,0.071,S2,10,957509,9066214,1741530
752,0.2,0.071,S3,10,973127,9050596,1793820
753,0.2,0.071,S4,10,952245,9071478,1692870
754,0.2,0.071,S5,10,1015887,9007836,1725200
755,0.2,0.071,S6,10,934361,9089362,1718970
756,0.2,0.071,S7,10,725635,9298088,1280810
757,0.2,0.071,S8,10,825602,9198121,1555680
758,0.2,0.071,S9,10,920837,9102886,1725110
759,0.2,0.071,S10,10,1122440,8901283,1720070
760,0.2,0.071,S1,50,2946822,7076901,7288600
761,0.2,0.071,S2,50,2596585,7427138,6781200
762,0.2,0.071,S3,50,2738551,7285172,6786650
763,0.2,0.071,S4,50,2187401,7836322,6177600
764,0.2,0.071,S5,50,3242198,6781525,7948750
765,0.2,0.071,S6,50,2369542,7654181,6247350
766,0.2,0.071,S7,50,2454937,7568786,6089000
767,0.2,0.071,S8,50,2983012,7040711,6996250
768,0.2,0.071,S9,50,2958696,7065027,6162550
769,0.2,0.071,S10,50,3124965,6898758,7251800
770,0.2,0.071,S1,90,4400147,5623576,10023723
771,0.2,0.071,S2,90,4545226,5478497,10023723
772,0.2,0.071,S3,90,4145676,5878047,10023723
773,0.2,0.071,S4,90,5123367,4900356,10023723
774,0.2,0.071,S5,90,3586132,6437591,10023723
775,0.2,0.071,S6,90,4108624,5915099,10023723
776,0.2,0.071,S7,90,3910150,6113573,10023723
777,0.2,0.071,S8,90,5298086,4725637,10023723
778,0.2,0.071,S9,90,5234460,4789263,10023723
779,0.2,0.071,S10,90,5109491,4914232,10023723
780,0.2,0.071,S1,130,6818266,3205457,10023723
781,0.2,0.071,S2,130,5695111,4328612,10023723
782,0.2,0.071,S3,130,6912034,3111689,10023723
783,0.2,0.071,S4,130,6488413,3535310,10023723
784,0.2,0.071,S5,130,6776695,3247028,10023723
785,0.2,0.071,S6,130,5358649,4665074,10023723
786,0.2,0.071,S7,130,5824732,4198991,10023723
787,0.2,0.071,S8,130,6737051,3286672,10023723
788,0.2,0.071,S9,130,6847661,3176062,10023723
789,0.2,0.071,S10,130,5229820,4793903,10023723
790,0.2,0.071,S1,170,7287716,2736007,10023723
791,0.2,0.071,S2,170,5457375,4566348,10023723
792,0.2,0.071,S3,170,7205162,2818561,10023723
793,0.2,0.071,S4,170,7426469,2597254,10023723
794,0.2,0.071,S5,170,7220195,2803528,10023723
795,0.2,0.071,S6,170,5009564,5014159,10023723
796,0.2,0.071,S7,170,5774816,4248907,10023723
797,0.2,0.071,S8,170,7107026,2916697,10023723
798,0.2,0.071,S9,170,7214144,2809579,10023723
799,0.2,0.071,S10,170,6754858,3268865,10023723
800,0.2,0.074,S1,10,1243700,8780023,1791120
801,0.2,0.074,S2,10,1081619,8942104,1727860
802,0.2,0.074,S3,10,1144508,8879215,1768160
803,0.2,0.074,S4,10,1136773,8886950,1772890
804,0.2,0.074,S5,10,763341,9260382,1542710
805,0.2,0.074,S6,10,873784,9149939,1215270
806,0.2,0.074,S7,10,765994,9257729,1705450
807,0.2,0.074,S8,10,1040185,8983538,1753500
808,0.2,0.074,S9,10,999673,9024050,1761100
809,0.2,0.074,S10,10,979297,9044426,1718500
810,0.2,0.074,S1,50,3391524,6632199,8933300
811,0.2,0.074,S2,50,3029657,6994066,6902150
812,0.2,0.074,S3,50,2921064,7102659,8832450
813,0.2,0.074,S4,50,3680160,6343563,7114350
814,0.2,0.074,S5,50,3304282,6719441,7882900
815,0.2,0.074,S6,50,2783233,7240490,6317900
816,0.2,0.074,S7,50,3004204,7019519,7113900
817,0.2,0.074,S8,50,2756420,7267303,6920950
818,0.2,0.074,S9,50,3031995,6991728,8898600
819,0.2,0.074,S10,50,3203281,6820442,7896450
820,0.2,0.074,S1,90,4045991,5977732,10023723
821,0.2,0.074,S2,90,3713046,6310677,10023723
822,0.2,0.074,S3,90,5108073,4915650,10023723
823,0.2,0.074,S4,90,4434483,5589240,10023723
824,0.2,0.074,S5,90,5370818,4652905,10023723
825,0.2,0.074,S6,90,3941821,6081902,10023723
826,0.2,0.074,S7,90,4439224,5584499,10023723
827,0.2,0.074,S8,90,3422750,6600973,10023723
828,0.2,0.074,S9,90,4146083,5877640,10023723
829,0.2,0.074,S10,90,4279356,5744367,10023723
830,0.2,0.074,S1,130,5469189,4554534,10023723
831,0.2,0.074,S2,130,5793273,4230450,10023723
832,0.2,0.074,S3,130,6847332,3176391,10023723
833,0.2,0.074,S4,130,5459441,4564282,10023723
834,0.2,0.074,S5,130,5209081,4814642,10023723
835,0.2,0.074,S6,130,5782986,4240737,10023723
836,0.2,0.074,S7,130,5266527,4757196,10023723
837,0.2,0.074,S8,130,5509573,4514150,10023723
838,0.2,0.074,S9,130,5466729,4556994,10023723
839,0.2,0.074,S10,130,5237309,4786414,10023723
840,0.2,0.074,S1,170,7027980,2995743,10023723
841,0.2,0.074,S2,170,7419156,2604567,10023723
842,0.2,0.074,S3,170,5451544,4572179,10023723
843,0.2,0.074,S4,170,6793170,3230553,10023723
844,0.2,0.074,S5,170,5389525,4634198,10023723
845,0.2,0.074,S6,170,5845926,4177797,10023723
846,0.2,0.074,S7,170,5414939,4608784,10023723
847,0.2,0.074,S8,170,5277140,4746583,10023723
848,0.2,0.074,S9,170,5422669,4601054,10023723
849,0.2,0.074,S10,170,7163731,2859992,10023723
850,0.2,0.077,S1,10,1117268,8906455,1714030
851,0.2,0.077,S2,10,816543,9207180,1498680
852,0.2,0.077,S3,10,953558,9070165,1682990
853,0.2,0.077,S4,10,1121700,8902023,1685540
854,0.2,0.077,S5,10,948441,9075282,1767940
855,0.2,0.077,S6,10,1100094,8923629,1788860
856,0.2,0.077,S7,10,944308,9079415,1741920
857,0.2,0.077,S8,10,1031821,8991902,1735910
858,0.2,0.077,S9,10,797593,9226130,1526490
859,0.2,0.077,S10,10,1070784,8952939,1710170
860,0.2,0.077,S1,50,3449172,6574551,8063150
861,0.2,0.077,S2,50,2793444,7230279,6237450
862,0.2,0.077,S3,50,3307000,6716723,8504600
863,0.2,0.077,S4,50,3227814,6795909,8606300
864,0.2,0.077,S5,50,2303577,7720146,6282800
865,0.2,0.077,S6,50,3065274,6958449,7703300
866,0.2,0.077,S7,50,2989277,7034446,7563200
867,0.2,0.077,S8,50,2884995,7138728,8613200
868,0.2,0.077,S9,50,3363072,6660651,7715550
869,0.2,0.077,S10,50,2555312,7468411,7070700
870,0.2,0.077,S1,90,3692404,6331319,10023723
871,0.2,0.077,S2,90,5007978,5015745,10023723
872,0.2,0.077,S3,90,5323791,4699932,10023723
873,0.2,0.077,S4,90,3704940,6318783,10023723
874,0.2,0.077,S5,90,4423426,5600297,10023723
875,0.2,0.077,S6,90,5362427,4661296,10023723
876,0.2,0.077,S7,90,5171350,4852373,10023723
877,0.2,0.077,S8,90,4234411,5789312,10023723
878,0.2,0.077,S9,90,4199079,5824644,10023723
879,0.2,0.077,S10,90,4352370,5671353,10023723
880,0.2,0.077,S1,130,5220516,4803207,10023723
881,0.2,0.077,S2,130,5688982,4334741,10023723
882,0.2,0.077,S3,130,5332968,4690755,10023723
883,0.2,0.077,S4,130,5403404,4620319,10023723
884,0.2,0.077,S5,130,5518446,4505277,10023723
885,0.2,0.077,S6,130,5919125,4104598,10023723
886,0.2,0.077,S7,130,5088957,4934766,10023723
887,0.2,0.077,S8,130,4584607,5439116,10023723
888,0.2,0.077,S9,130,5713989,4309734,10023723
889,0.2,0.077,S10,130,5267007,4756716,10023723
890,0.2,0.077,S1,170,5435921,4587802,10023723
891,0.2,0.077,S2,170,7271298,2752425,10023723
892,0.2,0.077,S3,170,5170367,4853356,10023723
893,0.2,0.077,S4,170,5732332,4291391,10023723
894,0.2,0.077,S5,170,6971035,3052688,10023723
895,0.2,0.077,S6,170,7461519,2562204,10023723
896,0.2,0.077,S7,170,6824069,3199654,10023723
897,0.2,0.077,S8,170,7354137,2669586,10023723
898,0.2,0.077,S9,170,7109933,2913790,10023723
899,0.2,0.077,S10,170,7103660,2920063,10023723
900,0.2,0.083,S1,10,916166,9107557,1314470
901,0.2,0.083,S2,10,901818,9121905,1801830
902,0.2,0.083,S3,10,1146786,8876937,1770090
903,0.2,0.083,S4,10,983495,9040228,1351900
904,0.2,0.083,S5,10,848698,9175025,1599830
905,0.2,0.083,S6,10,871665,9152058,1771270
906,0.2,0.083,S7,10,878802,9144921,1448990
907,0.2,0.083,S8,10,763634,9260089,1800110
908,0.2,0.083,S9,10,1169993,8853730,1799270
909,0.2,0.083,S10,10,1167965,8855758,1752800
910,0.2,0.083,S1,50,2559382,7464341,6539800
911,0.2,0.083,S2,50,2263453,7760270,5904750
912,0.2,0.083,S3,50,2854121,7169602,8917200
913,0.2,0.083,S4,50,2627025,7396698,6783700
914,0.2,0.083,S5,50,2981795,7041928,7332450
915,0.2,0.083,S6,50,2749577,7274146,8967050
916,0.2,0.083,S7,50,2525847,7497876,6717800
917,0.2,0.083,S8,50,3350118,6673605,7767500
918,0.2,0.083,S9,50,2994831,7028892,6670400
919,0.2,0.083,S10,50,3305327,6718396,8708100
920,0.2,0.083,S1,90,5028368,4995355,10023723
921,0.2,0.083,S2,90,5372062,4651661,10023723
922,0.2,0.083,S3,90,4423490,5600233,10023723
923,0.2,0.083,S4,90,4658158,5365565,10023723
924,0.2,0.083,S5,90,4107469,5916254,10023723
925,0.2,0.083,S6,90,4363983,5659740,10023723
926,0.2,0.083,S7,90,4008961,6014762,10023723
927,0.2,0.083,S8,90,3588331,6435392,10023723
928,0.2,0.083,S9,90,3831786,6191937,10023723
929,0.2,0.083,S10,90,5140994,4882729,10023723
930,0.2,0.083,S1,130,5109639,4914084,10023723
931,0.2,0.083,S2,130,6699321,3324402,10023723
932,0.2,0.083,S3,130,6411967,3611756,10023723
933,0.2,0.083,S4,130,5630082,4393641,10023723
934,0.2,0.083,S5,130,5337023,4686700,10023723
935,0.2,0.083,S6,130,5566473,4457250,10023723
936,0.2,0.083,S7,130,5617444,4406279,10023723
937,0.2,0.083,S8,130,6435257,3588466,10023723
938,0.2,0.083,S9,130,5323786,4699937,10023723
939,0.2,0.083,S10,130,6800157,3223566,10023723
940,0.2,0.083,S1,170,6968079,3055644,10023723
941,0.2,0.083,S2,170,7387873,2635850,10023723
942,0.2,0.083,S3,170,7263970,2759753,10023723
943,0.2,0.083,S4,170,6771069,3252654,10023723
944,0.2,0.083,S5,170,6718387,3305336,10023723
945,0.2,0.083,S6,170,7380801,2642922,10023723
946,0.2,0.083,S7,170,7315505,2708218,10023723
947,0.2,0.083,S8,170,5085756,4937967,10023723
948,0.2,0.083,S9,170,6662678,3361045,10023723
949,0.2,0.083,S10,170,6824190,3199533,10023723
950,0.2,0.087,S1,10,1053520,8970203,1781570
951,0.2,0.087,S2,10,1003021,9020702,1754890
952,0.2,0.087,S3,10,1040450,8983273,1472980
953,0.2,0.087,S4,10,1014515,9009208,1763520
954,0.2,0.087,S5,10,948175,9075548,1726030
955,0.2,0.087,S6,10,1044397,8979326,1426860
956,0.2,0.087,S7,10,1100179,8923544,1694970
957,0.2,0.087,S8,10,1088149,8935574,1729600
958,0.2,0.087,S9,10,761218,9262505,1592560
959,0.2,0.087,S10,10,896109,9127614,1860860
960,0.2,0.087,S1,50,2665371,7358352,6733900
961,0.2,0.087,S2,50,2334357,7689366,8725850
962,0.2,0.087,S3,50,2694902,7328821,6614850
963,0.2,0.087,S4,50,2357515,7666208,6696150
964,0.2,0.087,S5,50,2425496,7598227,6240050
965,0.2,0.087,S6,50,3008422,7015301,6876600
966,0.2,0.087,S7,50,2362887,7660836,6009500
967,0.2,0.087,S8,50,2859613,7164110,8601950
968,0.2,0.087,S9,50,2529806,7493917,6090900
969,0.2,0.087,S10,50,3190395,6833328,9491400
970,0.2,0.087,S1,90,4002164,6021559,10023723
971,0.2,0.087,S2,90,4315894,5707829,10023723
972,0.2,0.087,S3,90,5166486,4857237,10023723
973,0.2,0.087,S4,90,3949556,6074167,10023723
974,0.2,0.087,S5,90,4092792,5930931,10023723
975,0.2,0.087,S6,90,4973658,5050065,10023723
976,0.2,0.087,S7,90,4467128,5556595,10023723
977,0.2,0.087,S8,90,5338198,4685525,10023723
978,0.2,0.087,S9,90,4120959,5902764,10023723
979,0.2,0.087,S10,90,4942429,5081294,10023723
980,0.2,0.087,S1,130,5519887,4503836,10023723
981,0.2,0.087,S2,130,5205047,4818676,10023723
982,0.2,0.087,S3,130,6050330,3973393,10023723
983,0.2,0.087,S4,130,5188951,4834772,10023723
984,0.2,0.087,S5,130,6830553,3193170,10023723
985,0.2,0.087,S6,130,6243816,3779907,10023723
