,,Machines,File,Accepted Load Algorithm,Accepted Load Greedy,Available Resource,Performance Ratio Algorithm,Performance Ratio Greedy,Difference In PR
9592,,60,S3,3571292,6662355,10023723,2.80674977,1.504531506,1.302218264
9593,,60,S4,3744300,6659384,10023723,2.677061934,1.505202733,1.171859201
9594,,60,S5,3398623,6702660,10023723,2.94934831,1.49548433,1.453863979
9595,,60,S6,3330918,6621178,10023723,3.009297437,1.513888163,1.495409274
9596,,60,S7,3376073,6456791,10023723,2.969048063,1.552431076,1.416616987
9597,,60,S8,3562161,6754230,10023723,2.813944401,1.484065985,1.329878415
9598,,60,S9,3338624,6550786,10023723,3.002351568,1.530155771,1.472195797
9599,,60,S10,3381063,6626996,10023723,2.964666142,1.512559084,1.452107058
9600,,70,S1,4201391,7420194,10023723,2.385810557,1.350870745,1.034939811
9601,,70,S2,3893630,7445330,10023723,2.574390222,1.346310103,1.228080119
9602,,70,S3,3984051,7411824,10023723,2.515962522,1.352396252,1.163566269
9603,,70,S4,4050114,7452485,10023723,2.474923669,1.345017534,1.129906134
9604,,70,S5,4103518,7481500,10023723,2.44271452,1.339801243,1.102913277
9605,,70,S6,3754567,7393788,10023723,2.669741411,1.355695213,1.314046198
9606,,70,S7,3858728,7258843,10023723,2.597675452,1.380898168,1.216777284
9607,,70,S8,3209801,7497006,10023723,3.122848737,1.337030142,1.785818595
9608,,70,S9,3242970,7318711,10023723,3.090908334,1.369602243,1.721306091
9609,,70,S10,4089455,7372270,10023723,2.451114635,1.359652183,1.091462452
9610,,80,S1,4350254,8047506,10023723,2.304169596,1.245568876,1.05860072
9611,,80,S2,3530538,8070385,10023723,2.839148878,1.242037771,1.597111106
9612,,80,S3,4326130,8038842,10023723,2.317018444,1.246911309,1.070107135
9613,,80,S4,3883610,8104259,10023723,2.581032338,1.23684633,1.344186009
9614,,80,S5,4487058,8151701,10023723,2.23391875,1.229648021,1.00427073
9615,,80,S6,4468343,8034259,10023723,2.243275192,1.247622587,0.995652604
9616,,80,S7,4467701,7902157,10023723,2.243597546,1.268479353,0.975118193
9617,,80,S8,4563063,8145177,10023723,2.196709316,1.230632925,0.96607639
9618,,80,S9,4412301,7937989,10023723,2.271767724,1.262753451,1.009014273
9619,,80,S10,4538010,8030643,10023723,2.208836693,1.248184361,0.960652332
9620,,90,S1,4843504,8562636,10023723,2.069518886,1.170635188,0.898883698
9621,,90,S2,4692239,8597954,10023723,2.136234535,1.165826544,0.970407991
9622,,90,S3,4022396,8563993,10023723,2.491978164,1.170449696,1.321528469
9623,,90,S4,3678204,8639285,10023723,2.725167772,1.160249141,1.564918631
9624,,90,S5,4837302,8660510,10023723,2.072172256,1.157405626,0.91476663
9625,,90,S6,4590137,8585838,10023723,2.183752468,1.167471713,1.016280754
9626,,90,S7,4815902,8451224,10023723,2.081380186,1.186067604,0.895312582
9627,,90,S8,4847722,8648423,10023723,2.067718198,1.159023212,0.908694987
9628,,90,S9,4763303,8474429,10023723,2.104363926,1.182819869,0.921544057
9629,,90,S10,3654983,8561596,10023723,2.742481429,1.170777388,1.571704041
9630,,100,S1,4428808,9018897,10023723,2.263300419,1.111413402,1.151887016
9631,,100,S2,5343640,9038582,10023723,1.875823034,1.108992871,0.766830164
9632,,100,S3,4910258,8993601,10023723,2.04138418,1.114539438,0.926844742
9633,,100,S4,5284743,9081890,10023723,1.896728564,1.103704515,0.793024048
9634,,100,S5,5205111,9104062,10023723,1.925746252,1.101016557,0.824729695
9635,,100,S6,4646695,9019735,10023723,2.157172571,1.111310144,1.045862427
9636,,100,S7,5596514,8906553,10023723,1.791065474,1.125432364,0.66563311
9637,,100,S8,5188190,9071814,10023723,1.932026969,1.104930392,0.827096577
9638,,100,S9,4539263,8912292,10023723,2.208226974,1.124707651,1.083519323
9639,,100,S10,4926459,9015792,10023723,2.034670947,1.111796168,0.922874779
9640,,110,S1,5582381,9399293,10023723,1.795599942,1.06643372,0.729166222
9641,,110,S2,5640043,9403703,10023723,1.777242301,1.065933601,0.7113087
9642,,110,S3,6013187,9373148,10023723,1.666956807,1.069408378,0.597548429
9643,,110,S4,5717246,9450546,10023723,1.753243257,1.060650147,0.692593111
9644,,110,S5,4341490,9468420,10023723,2.308820935,1.058647905,1.250173029
9645,,110,S6,5051230,9378969,10023723,1.984412311,1.068744656,0.915667655
9646,,110,S7,6089071,9295983,10023723,1.646182644,1.078285427,0.567897217
9647,,110,S8,5525870,9432653,10023723,1.813962869,1.062662116,0.751300753
9648,,110,S9,4183631,9280299,10023723,2.3959386,1.080107764,1.315830836
9649,,110,S10,4710938,9385847,10023723,2.127755237,1.067961474,1.059793763
9650,,120,S1,6034596,9666884,10023723,1.661042926,1.036913549,0.624129377
9651,,120,S2,5150029,9680792,10023723,1.946343021,1.035423858,0.910919163
9652,,120,S3,5951652,9671391,10023723,1.684191717,1.036430334,0.647761383
9653,,120,S4,5618212,9731015,10023723,1.784148231,1.030079904,0.754068326
9654,,120,S5,4537217,9711760,10023723,2.209222746,1.03212219,1.177100556
9655,,120,S6,5088278,9656153,10023723,1.969963709,1.038065884,0.931897825
9656,,120,S7,5891076,9607601,10023723,1.701509707,1.043311749,0.658197959
9657,,120,S8,6006065,9708303,10023723,1.668933486,1.032489715,0.636443771
9658,,120,S9,5313480,9575905,10023723,1.886470449,1.046765084,0.839705365
9659,,120,S10,5745333,9668055,10023723,1.744672241,1.036787958,0.707884283
9660,,130,S1,5281131,9837593,10023723,1.898025821,1.018920279,0.879105542
9661,,130,S2,4977997,9856893,10023723,2.013605673,1.016925212,0.996680461
9662,,130,S3,5319068,9855551,10023723,1.884488598,1.017063683,0.867424915
9663,,130,S4,6318098,9881042,10023723,1.586509579,1.014439874,0.572069705
9664,,130,S5,6257025,9857264,10023723,1.601995038,1.016886937,0.5851081
9665,,130,S6,6048689,9823106,10023723,1.657172819,1.02042297,0.636749849
9666,,130,S7,5538149,9799742,10023723,1.809941011,1.022855806,0.787085205
9667,,130,S8,6077300,9865499,10023723,1.649371102,1.016038114,0.633332988
9668,,130,S9,5564681,9759735,10023723,1.801311342,1.027048685,0.774262657
9669,,130,S10,5006160,9844053,10023723,2.002277794,1.018251629,0.984026165
9670,,140,S1,5678502,9935042,10023723,1.765205507,1.008926082,0.756279425
9671,,140,S2,5552219,9945197,10023723,1.8053544,1.007895872,0.797458528
9672,,140,S3,6122860,9945760,10023723,1.637098186,1.007838818,0.629259368
9673,,140,S4,6237761,9954000,10023723,1.606942459,1.007004521,0.599937938
9674,,140,S5,6299258,9947452,10023723,1.591254557,1.007667391,0.583587167
9675,,140,S6,4858063,9931102,10023723,2.063316799,1.009326357,1.053990443
9676,,140,S7,6750798,9922364,10023723,1.484820461,1.010215207,0.474605254
9677,,140,S8,5565653,9950313,10023723,1.800996756,1.007377657,0.793619099
9678,,140,S9,6032897,9872327,10023723,1.661510714,1.015335392,0.646175322
9679,,140,S10,4971239,9951364,10023723,2.016343008,1.007271265,1.009071744
9680,,150,S1,5379817,9979316,10023723,1.863208916,1.004449904,0.858759012
9681,,150,S2,5322327,9984951,10023723,1.883334677,1.003883044,0.879451633
9682,,150,S3,5703405,9982646,10023723,1.757498021,1.004114841,0.75338318
9683,,150,S4,6286227,9988926,10023723,1.59455314,1.003483558,0.591069582
9684,,150,S5,5413829,9987479,10023723,1.851503437,1.003628944,0.847874493
9685,,150,S6,5419223,9986411,10023723,1.849660551,1.003736277,0.845924274
9686,,150,S7,5520390,9981630,10023723,1.81576356,1.004217047,0.811546513
9687,,150,S8,5582617,9989683,10023723,1.795524035,1.003407516,0.792116519
9688,,150,S9,5706856,9941658,10023723,1.756435242,1.008254659,0.748180583
9689,,150,S10,5357849,10000307,10023723,1.870848357,1.002341528,0.868506829
9690,,160,S1,5735472,10003543,10023723,1.747671857,1.002017285,0.745654572
9691,,160,S2,5217412,10008722,10023723,1.921205954,1.001498793,0.919707161
9692,,160,S3,4447305,10007770,10023723,2.253887017,1.001594061,1.252292956
9693,,160,S4,6661495,10012977,10023723,1.504725741,1.001073207,0.503652534
9694,,160,S5,6447244,10008425,10023723,1.554729897,1.001528512,0.553201385
9695,,160,S6,4137968,10013383,10023723,2.422378085,1.001032618,1.421345467
9696,,160,S7,5336931,10007442,10023723,1.878181112,1.001626889,0.876554223
9697,,160,S8,5330562,10012682,10023723,1.880425178,1.001102702,0.879322477
9698,,160,S9,5872180,9979460,10023723,1.70698497,1.00443541,0.702549559
9699,,160,S10,4986435,10019634,10023723,2.010198268,1.000408099,1.009790169
9700,,170,S1,5778587,10019599,10023723,1.734632186,1.000411593,0.734220593
9701,,170,S2,4857803,10022041,10023723,2.063427232,1.00016783,1.063259402
9702,,170,S3,5448478,10022473,10023723,1.839729003,1.00012472,0.839604284
9703,,170,S4,6047342,10023564,10023723,1.657541942,1.000015863,0.657526079
9704,,170,S5,5403350,10022091,10023723,1.855094155,1.00016284,0.854931314
9705,,170,S6,4691326,10023169,10023723,2.136650278,1.000055272,1.136595006
9706,,170,S7,5507432,10021355,10023723,1.820035726,1.000236295,0.819799431
9707,,170,S8,5648343,10022216,10023723,1.774630719,1.000150366,0.774480353
9708,,170,S9,5145598,10005642,10023723,1.948019064,1.00180708,0.946211984
9709,,170,S10,4939529,10023723,10023723,2.029287205,1,1.029287205
9710,,180,S1,5429062,10023723,10023723,1.846308441,1,0.846308441
9711,,180,S2,5306476,10023723,10023723,1.888960395,1,0.888960395
9712,,180,S3,5488588,10023723,10023723,1.826284465,1,0.826284465
9713,,180,S4,5212405,10023723,10023723,1.923051451,1,0.923051451
9714,,180,S5,4613515,10023723,10023723,2.172686769,1,1.172686769
9715,,180,S6,5150325,10023723,10023723,1.94623116,1,0.94623116
9716,,180,S7,6880802,10023723,10023723,1.456766668,1,0.456766668
9717,,180,S8,5692218,10023393,10023723,1.760952058,1.000032923,0.760919135
9718,,180,S9,4242596,10020822,10023723,2.362639054,1.000289497,1.362349557
9719,,180,S10,5483181,10023723,10023723,1.828085376,1,0.828085376
9720,,10,S1,738204,1494264,1889120,2.559075811,1.264247817,1.294827994
9721,,10,S2,820544,1429615,1951570,2.378385559,1.365101793,1.013283766
9722,,10,S3,1200995,1375162,2056950,1.712704882,1.495787405,0.216917477
9723,,10,S4,879613,1489115,2035880,2.314517862,1.367174463,0.947343399
9724,,10,S5,1014246,1361490,1909160,1.882344126,1.40225782,0.480086305
9725,,10,S6,818496,1416336,1908340,2.331520252,1.347378023,0.984142228
9726,,10,S7,1158476,1387362,2351350,2.029692458,1.694835234,0.334857224
9727,,10,S8,859261,1469517,1980550,2.304945762,1.347755759,0.957190002
9728,,10,S9,891951,1341924,2073250,2.324398986,1.544983173,0.779415813
9729,,10,S10,1165663,1385502,1970360,1.69033417,1.422127142,0.268207028
9730,,20,S1,1377739,2682917,3826060,2.777057193,1.426082134,1.350975059
9731,,20,S2,1461898,2624480,3968060,2.714320698,1.511941413,1.202379285
9732,,20,S3,1359286,2617403,4116020,3.028075034,1.572558754,1.45551628
9733,,20,S4,1447013,2632182,4118240,2.846028336,1.564572663,1.281455673
9734,,20,S5,1338182,2555121,3845060,2.873346077,1.504844585,1.368501492
9735,,20,S6,1401254,2659608,3825820,2.730283018,1.438490184,1.291792834
9736,,20,S7,1279451,2578625,4743240,3.707246311,1.839445441,1.86780087
9737,,20,S8,1497963,2615248,3963440,2.645886447,1.515512104,1.130374343
9738,,20,S9,1406193,2631202,4098680,2.914735033,1.557721528,1.357013505
9739,,20,S10,1399904,2626452,4006440,2.861939104,1.525419082,1.336520022
9740,,30,S1,2020533,3764430,5653050,2.797801372,1.501701453,1.296099919
9741,,30,S2,1790386,3811444,5960550,3.329198285,1.563856113,1.765342171
9742,,30,S3,1937767,3713475,6201150,3.200152547,1.669904873,1.530247673
9743,,30,S4,1993218,3699148,5960880,2.99058106,1.611419711,1.37916135
9744,,30,S5,1712581,3696580,5767590,3.367776473,1.560250285,1.807526188
9745,,30,S6,1944457,3809325,5724990,2.94426156,1.502888307,1.441373253
9746,,30,S7,2007107,3714217,6942690,3.459053254,1.86922035,1.589832904
9747,,30,S8,1954703,3814634,5943750,3.040743274,1.558144241,1.482599033
9748,,30,S9,1794874,3744054,6254100,3.484422862,1.6704086,1.814014262
9749,,30,S10,2286252,3667164,5996970,2.623057301,1.635315464,0.987741836
9750,,40,S1,2431603,4791342,7582200,3.118189935,1.582479397,1.535710538
9751,,40,S2,2461999,4807981,7948160,3.228335999,1.653118014,1.575217985
9752,,40,S3,2449450,4768921,8280120,3.380399682,1.736266967,1.644132715
9753,,40,S4,2260469,4788577,8397600,3.714981272,1.753673377,1.961307894
9754,,40,S5,2429914,4733629,7784880,3.203767705,1.644590229,1.559177477
9755,,40,S6,2264829,4782854,7633320,3.370373657,1.595975959,1.774397698
9756,,40,S7,2581387,4794093,9254560,3.585111415,1.930408943,1.654702472
9757,,40,S8,2107599,4810047,7869600,3.733917126,1.636075489,2.097841636
9758,,40,S9,2709256,4797281,8349760,3.081938362,1.740519265,1.341419097
9759,,40,S10,2240621,4696862,7957960,3.551676076,1.694314204,1.857361872
9760,,50,S1,3177516,5766890,9520650,2.996255566,1.650915832,1.345339734
9761,,50,S2,2535944,5794016,9976100,3.933880243,1.721793657,2.212086586
9762,,50,S3,2610836,5699839,10023723,3.839277151,1.758597567,2.080679584
9763,,50,S4,2569531,5718945,9934800,3.866386512,1.737173552,2.12921296
9764,,50,S5,3119480,5713720,9586550,3.073124367,1.677812353,1.395312013
9765,,50,S6,2324510,5718204,9563850,4.114350981,1.672526898,2.441824083
9766,,50,S7,3183639,5748341,10023723,3.148511185,1.743759286,1.404751898
9767,,50,S8,2751658,5752065,9886450,3.592906531,1.718765348,1.874141184
9768,,50,S9,3241512,5779636,10023723,3.092298594,1.734317351,1.357981243
9769,,50,S10,3048425,5753897,9784750,3.209772259,1.700543128,1.509229132
9770,,60,S1,3498558,6635577,10023723,2.865101279,1.510603072,1.354498207
9771,,60,S2,3358294,6684066,10023723,2.984766372,1.499644528,1.485121845
9772,,60,S3,4108750,6619743,10023723,2.439604016,1.514216337,0.925387678
9773,,60,S4,3374191,6674046,10023723,2.970704089,1.501896001,1.468808087
9774,,60,S5,2990694,6593295,10023723,3.35163778,1.520290386,1.831347394
9775,,60,S6,3346150,6552574,10023723,2.995598823,1.529738237,1.465860585
9776,,60,S7,3479657,6645108,10023723,2.8806641,1.508436432,1.372227668
9777,,60,S8,2862769,6613625,10023723,3.501408252,1.515617078,1.985791174
9778,,60,S9,3437459,6654665,10023723,2.916026926,1.506270113,1.409756813
9779,,60,S10,3731055,6648699,10023723,2.686565328,1.507621717,1.178943611
9780,,70,S1,3994483,7414471,10023723,2.509391829,1.351913441,1.157478388
9781,,70,S2,3255124,7459935,10023723,3.079367483,1.343674308,1.735693175
9782,,70,S3,4324984,7374631,10023723,2.317632389,1.359216888,0.958415501
9783,,70,S4,3654840,7467480,10023723,2.742588732,1.342316685,1.400272047
9784,,70,S5,4159426,7373870,10023723,2.409881315,1.359357163,1.050524153
9785,,70,S6,4171448,7386399,10023723,2.402936103,1.357051386,1.045884717
9786,,70,S7,4248806,7444256,10023723,2.359185851,1.346504338,1.012681513
9787,,70,S8,4221683,7417623,10023723,2.374342886,1.351338967,1.02300392
9788,,70,S9,3564650,7421755,10023723,2.811979577,1.35058662,1.461392957
9789,,70,S10,3962180,7411272,10023723,2.529850486,1.35249698,1.177353506
9790,,80,S1,4377319,8041218,10023723,2.289922896,1.246542874,1.043380021
9791,,80,S2,4600667,8097384,10023723,2.178754298,1.237896461,0.940857837
9792,,80,S3,4304210,8003644,10023723,2.328818297,1.252394909,1.076423387
9793,,80,S4,4085202,8104072,10023723,2.453666428,1.23687487,1.216791558
9794,,80,S5,4632151,8015362,10023723,2.163945649,1.25056398,0.913381669
9795,,80,S6,3608066,8065783,10023723,2.778142916,1.242746426,1.53539649
9796,,80,S7,4409618,8156810,10023723,2.273149964,1.228877833,1.044272131
9797,,80,S8,4392169,8128924,10023723,2.282180626,1.233093457,1.049087169
9798,,80,S9,3671160,8059865,10023723,2.730396659,1.24365892,1.48673774
9799,,80,S10,4373949,8028059,10023723,2.291687214,1.248586115,1.043101099
9800,,90,S1,5044297,8571461,10023723,1.987139734,1.169429926,0.817709809
9801,,90,S2,4879127,8622817,10023723,2.054409119,1.162465004,0.891944114
9802,,90,S3,5193574,8524051,10023723,1.930024103,1.175934189,0.754089914
9803,,90,S4,4257008,8643299,10023723,2.354640395,1.159710314,1.194930081
9804,,90,S5,4856272,8537934,10023723,2.064077753,1.174022076,0.890055677
9805,,90,S6,4949535,8582356,10023723,2.02518479,1.167945375,0.857239415
9806,,90,S7,5206940,8662056,10023723,1.925069811,1.157199053,0.767870758
9807,,90,S8,5054365,8657400,10023723,1.983181468,1.157821401,0.825360067
9808,,90,S9,5038505,8580501,10023723,1.989424045,1.168197871,0.821226174
9809,,90,S10,4357840,8558606,10023723,2.300158565,1.171186406,1.128972159
9810,,100,S1,5296656,9013633,10023723,1.892462527,1.112062472,0.780400055
9811,,100,S2,5383959,9051315,10023723,1.861775508,1.107432787,0.75434272
9812,,100,S3,5342303,8966799,10023723,1.87629249,1.117870825,0.758421665
9813,,100,S4,5367224,9078816,10023723,1.867580522,1.104078219,0.763502303
9814,,100,S5,5253235,8987926,10023723,1.908104815,1.115243161,0.792861655
9815,,100,S6,5431956,9023084,10023723,1.845324778,1.110897671,0.734427107
9816,,100,S7,5377930,9081496,10023723,1.863862676,1.103752399,0.760110276
9817,,100,S8,5222461,9089953,10023723,1.91934856,1.102725504,0.816623056
9818,,100,S9,5340358,9016591,10023723,1.876975851,1.111697647,0.765278204
9819,,100,S10,5451844,8997176,10023723,1.838593144,1.114096579,0.724496565
9820,,110,S1,5604745,9394395,10023723,1.788435156,1.066989732,0.721445425
9821,,110,S2,5641044,9407417,10023723,1.776926931,1.065512776,0.711414155
9822,,110,S3,6006182,9349118,10023723,1.668900976,1.072157074,0.596743902
9823,,110,S4,6108169,9425159,10023723,1.641035636,1.063507045,0.577528591
9824,,110,S5,4577302,9362040,10023723,2.189875826,1.070677224,1.119198602
9825,,110,S6,5297194,9388619,10023723,1.892270323,1.067646158,0.824624165
9826,,110,S7,5258810,9435793,10023723,1.906081984,1.062308489,0.843773496
9827,,110,S8,5419360,9444205,10023723,1.849613792,1.061362285,0.788251507
9828,,110,S9,5627254,9387264,10023723,1.781281421,1.067800266,0.713481154
9829,,110,S10,4717175,9365914,10023723,2.124941941,1.070234363,1.054707578
9830,,120,S1,5909160,9675105,10023723,1.69630252,1.036032477,0.660270043
9831,,120,S2,5924408,9667429,10023723,1.691936646,1.036855094,0.655081552
9832,,120,S3,6376478,9636521,10023723,1.571984252,1.040180683,0.531803569
9833,,120,S4,5681356,9683648,10023723,1.764318765,1.03511848,0.729200285
9834,,120,S5,5730134,9658432,10023723,1.749299929,1.037820942,0.711478987
9835,,120,S6,4730968,9668971,10023723,2.118746734,1.036689737,1.082056998
9836,,120,S7,5829926,9702442,10023723,1.719356815,1.033113416,0.686243399
9837,,120,S8,6023772,9691070,10023723,1.664027623,1.034325725,0.629701898
9838,,120,S9,5969226,9676830,10023723,1.679233288,1.035847793,0.643385494
9839,,120,S10,4511024,9652109,10023723,2.22205047,1.038500808,1.183549662
9840,,130,S1,5921643,9840720,10023723,1.692726664,1.018596505,0.674130159
9841,,130,S2,6125478,9817974,10023723,1.636398498,1.02095636,0.615442138
9842,,130,S3,4865218,9802114,10023723,2.060282396,1.022608286,1.03767411
9843,,130,S4,4230760,9844760,10023723,2.369248787,1.018178503,1.351070284
